id,file,client_receipt_id,snapshot_url_1,handle_id,retailer_name,store_phone,purchase_date,purchase_time,purchase_total,num_items_with_total,summed_net_total,receipt_item_code,receipt_item_description,receipt_item_price,receipt_item_quantity,quantity_type,identified_product_upc,identified_product_description,identified_product_brand,product_category,essence_in_item,essence,match_ratio_to_item_tokens,product_confidence,product_retailer,type
"5242021","out_of_home2","OOHReceipt_20200114_125001","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200114_125001_1.jpg","945e100e-9469-4c26-ac2a-110a66eb20bc","MARKTKAUF","091193460","2020-01-14","12:32:00","12.97","9","13.71",,"GERS KUECHENUTENS.","3.00","1.000","unit","4010155060688","HOLO GERSTENGRAUPEN EXTRA GROB 500G","HOLO","SAMEN/SAATEN/GRIESS/GETR.KOERN","gerstengraupen","gerstengraupen","0.50","0.569","GFK","Item"
"5242022","out_of_home2","OOHReceipt_20200114_125001","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200114_125001_1.jpg","945e100e-9469-4c26-ac2a-110a66eb20bc","MARKTKAUF","091193460","2020-01-14","12:32:00","12.97","9","13.71",,"CORNY HAFERKRAFT","1.29","1.000","unit","4011800523916","CORNY HAFERKRAFT KAKAO 4X35GR= 140G","CORNY","MUESLIRIEGEL / GETREIDERIEGEL","haferkraft","haferkraft","1.00","0.916","GFK","Item"
"5242023","out_of_home2","OOHReceipt_20200114_125001","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200114_125001_1.jpg","945e100e-9469-4c26-ac2a-110a66eb20bc","MARKTKAUF","091193460","2020-01-14","12:32:00","12.97","9","13.71",,"NAD.KART.SALAT","1.99","1.000","unit","4002307010177","LUEK.KART.SALAT M.EI 500G","LUEKEWILLE","FEINKOSTSALATE/-AUFSTRICHE","salat","salat","0.67","0.776","GFK","Item"
"5242024","out_of_home2","OOHReceipt_20200114_125001","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200114_125001_1.jpg","945e100e-9469-4c26-ac2a-110a66eb20bc","MARKTKAUF","091193460","2020-01-14","12:32:00","12.97","9","13.71",,"MESSM.ING.ZITR.TEE","1.99","1.000","unit","4002221015128","MESSMER GRUENER TEE AROM. ORANGE INGWER 25 AUFGUSSBTL A 1,75 GR","MESSMER","ECHTER TEE","tee","tee","0.75","0.919","GFK","Item"
"5242025","out_of_home2","OOHReceipt_20200114_125001","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200114_125001_1.jpg","945e100e-9469-4c26-ac2a-110a66eb20bc","MARKTKAUF","091193460","2020-01-14","12:32:00","12.97","9","13.71",,"G&G SENF MITTELS.","0.49","1.000","unit","4015087726107","  A.B.SENF MITTELS.200ML BE","ALTENBURGER","SENF","senf","senf","0.67","0.751","GFK","Item"
"5242026","out_of_home2","OOHReceipt_20200120_091103","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200120_091103_1.jpg","bcfdb07f-8d4c-49cd-b923-cdc7da41d45c",,"09123942111","2020-01-18","02:32:00","6.60","1","6.60","015025","Pizza 1 Stück","6.60","1.000","unit","4061458015370","SCHMAELZLE PIZZA-LEBERKAESE STUECK 2X175G","SCHMAELZLE","WURST FRISCH / SB-WARE",,"leberkaese","1.00","0.481","GFK","Item"
"5242027","out_of_home2","OOHReceipt_20200112_195836","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200112_195836_1.jpg","35aa0a09-17af-4728-a0d9-cebe40033e8f",,"0919189097","2020-01-12","19:46:26",,"7","69.03",,"Hamburger Royal Käse","0.00","1.000","unit","4009249001614","GOLDEN TOAST BIG HAMBURGER 4ER 300GR","GOLDEN TOAST","CROISSANTS/SOFT BUNS","hamburger","hamburger","0.33","0.403","GFK","Item"
"5242028","out_of_home2","OOHReceipt_20200112_195836","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200112_195836_1.jpg","35aa0a09-17af-4728-a0d9-cebe40033e8f",,"0919189097","2020-01-12","19:46:26",,"7","69.03",,"Hamburger Royal Käse","4.39","1.000","unit","4043362622769","TILLMAN'S BEST HAMBURGER 500GR","TILLMAN'S","TIEFKUEHLKOST (****)","hamburger","hamburger","0.33","0.547","GFK","Item"
"5242029","out_of_home2","OOHReceipt_20200112_195836","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200112_195836_1.jpg","35aa0a09-17af-4728-a0d9-cebe40033e8f",,"0919189097","2020-01-12","19:46:26",,"7","69.03",,"Big Caesar Chicken Salad","3.89","1.000","unit","4026571009361","WOJNAR'S WRPAS CAESAR CHICKEN 190G","WOJNAR'S","PIKANTE SNACKS","caesar","caesar","0.50","0.818","GFK","Item"
"5242030","out_of_home2","OOHReceipt_20200112_195836","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200112_195836_1.jpg","35aa0a09-17af-4728-a0d9-cebe40033e8f",,"0919189097","2020-01-12","19:46:26",,"7","69.03",,"Gutschein 104","9.99","1.000","unit","4000539719561","LINDT FROHES FEST ADVENTSKALENDER MIT GUTSCHEIN VON EDEKA 196 GR","LINDT","SAISONPRODUKTE",,"adventskalender","1.00","0.482","GFK","Item"
"5242031","out_of_home2","OOHReceipt_20200112_195836","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200112_195836_1.jpg","35aa0a09-17af-4728-a0d9-cebe40033e8f",,"0919189097","2020-01-12","19:46:26",,"7","69.03",,"Adelh","0.51","1.000","unit","4005906002185","ADELHOLZENER CLASSIC 0,75L PET MW FLASCHE","ADELHOLZENER","HEIL-/ TAFEL-/ MINERALWASSER","adelholzener","adelholzener","1.00","0.690","GFK","Item"
"5242032","out_of_home2","OOHReceipt_20200112_195836","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200112_195836_1.jpg","35aa0a09-17af-4728-a0d9-cebe40033e8f",,"0919189097","2020-01-12","19:46:26",,"7","69.03",,"Einwegpfand","0.25","1.000","unit",,,,,,,,,,"Item"
"5242033","out_of_home2","OOHReceipt_20200112_195836","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200112_195836_1.jpg","35aa0a09-17af-4728-a0d9-cebe40033e8f",,"0919189097","2020-01-12","19:46:26",,"7","69.03",,"Mayonnaise","50.00","1.000","unit","4005500087083","THOMY DEL.MAYONNAISE80%500GLAS","THOMY","MAYONAISE / REMOULADE","mayonnaise80","mayonnaise80","1.00","0.587","GFK","Item"
"5242034","out_of_home2","OOHReceipt_20200117_082049","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200117_082049_1.jpg","8780f235-13ed-457d-a85d-2fb8497e055f",,"09103718030","2020-01-14","12:31:00","2.05","2","2.05",,"Breze ohne Salz","0.70","1.000","unit","4250085773115","GREEN REISWAFFELN OHNE SALZ 100GR","GREEN","KNUSPERREISSCHEIBEN",,"reiswaffeln","0.67","0.488","GFK","Item"
"5242035","out_of_home2","OOHReceipt_20200117_082049","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200117_082049_1.jpg","8780f235-13ed-457d-a85d-2fb8497e055f",,"09103718030","2020-01-14","12:31:00","2.05","2","2.05",,"Butterhörnchen mit Gl","1.35","1.000","unit","4334011198392","REAL QUALITY SPARGELABSCHNITTE MIT KOEPFEN 314ML GL","REAL QUALITY","GEMUESE KONSERVEN","spargelabschnitte","spargelabschnitte","0.67","0.712","GFK","Item"
"5242036","out_of_home2","OOHReceipt_20200117_134421","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200117_134421_1.jpg","d3f3d65d-352a-46ec-b96f-3a1e6c6ff970",,"09114007873","2020-01-11","12:25:25","4.95","2","4.95",,"Fränkisches Bauernbrot","3.80","0.500","unit",,"MUEHLENGOLD FRAENKISCHES BAUERNBROT GESCHNITTEN 1000GR","MUEHLENGOLD","BROT",,"bauernbrot","1.00","0.476","GFK","Item"
"5242037","out_of_home2","OOHReceipt_20200117_134421","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200117_134421_1.jpg","d3f3d65d-352a-46ec-b96f-3a1e6c6ff970",,"09114007873","2020-01-11","12:25:25","4.95","2","4.95",,"Dinkel-Vollkornbrot","3.05","1.000","unit",,"BIO SONNE DINKEL VOLLKORNBROT 375GR","BIO SONNE","BROT","vollkornbrot","vollkornbrot","1.00","0.846","GFK","Item"
"5242038","out_of_home2","OOHReceipt_20200117_083853","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200117_083853_1.jpg","dbca7180-e433-41c3-b5e1-9d8f0ba39394",,"0913155012","2019-09-17","16:43:06","25.32","1","25.32",,"18.10 Liter 1.39g EUR","25.32","1.000","unit","4010355717580","PROFISSIMO EISWUERFELBEUTEL 10 ST 1 LITER","PROFISSIMO","HAUSHALTSBEUTEL",,"eiswuerfelbeutel","1.00","0.491","GFK","Item"
"5242039","out_of_home2","OOHReceipt_20200121_084242","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200121_084242_1.jpg","b7fefd9f-72f5-4a4a-b66d-cd8154a0ea52","REWE",,"2020-01-20","12:28:00","9.47","3","9.47",,"PRE ANFANGSMILCH","4.99","1.000","unit","4018852013396","BEBIVITA PRE HA HYPOALLERGENE ANFANGSMILCH 500GR","BEBIVITA","BABY-SAEUGLINGSMILCHNAHRUNG","anfangsmilch","anfangsmilch","1.00","0.818","GFK","Item"
"5242040","out_of_home2","OOHReceipt_20200121_084242","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200121_084242_1.jpg","b7fefd9f-72f5-4a4a-b66d-cd8154a0ea52","REWE",,"2020-01-20","12:28:00","9.47","3","9.47",,"DIREKTSAFT KAROT","1.49","1.000","unit","5038862138628","INNOCENT DIREKTSAFT ORANGE KAROTTE 0,9L PET EW FL","INNOCENT","FRUCHTSAEFTE","direktsaft","direktsaft","1.00","0.838","GFK","Item"
"5242041","out_of_home2","OOHReceipt_20200121_084242","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200121_084242_1.jpg","b7fefd9f-72f5-4a4a-b66d-cd8154a0ea52","REWE",,"2020-01-20","12:28:00","9.47","3","9.47",,"20 ER NITRIL","2.99","1.000","unit","3245425003183","SPONTEX GRIP EXTREME ARBEIT NITRIL GROESSE 8 1 PAAR SCHWARZ","SPONTEX","HAUSHALTSHANDSCHUHE",,"nitril","1.00","0.588","GFK","Item"
"5242042","out_of_home2","OOHReceipt_20200118_143013","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200118_143013_1.jpg","40b41922-1e70-484c-955f-09864b2fcf4c",,"021039608891","2020-01-18","14:23:00","7.20","4","7.20",,"Hot Dog BBQ Triple Cheese","2.00","1.000","unit","9002077083611","LANDHOF GRILL HOT DOG CHEESE 350G","LANDHOF","WURST FRISCH / SB-WARE","cheese","cheese","0.60","0.795","GFK","Item"
"5242043","out_of_home2","OOHReceipt_20200118_143013","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200118_143013_1.jpg","40b41922-1e70-484c-955f-09864b2fcf4c",,"021039608891","2020-01-18","14:23:00","7.20","4","7.20",,"Quarktasche","1.60","1.000","unit",,"MONARC QUARKTASCHEN 2 STUECK","MONARC","BACKWAREN FRISCHWARE","quarktaschen","quarktaschen","1.00","0.743","GFK","Item"
"5242044","out_of_home2","OOHReceipt_20200118_143013","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200118_143013_1.jpg","40b41922-1e70-484c-955f-09864b2fcf4c",,"021039608891","2020-01-18","14:23:00","7.20","4","7.20",,"Cappuccino Medium","1.80","1.000","unit","4052700068398","FAMILY CAPPUCCINO NACHFUEL.BTL","KRUEGER","EXTRAKTKAFFEE INSTANT","cappuccino","cappuccino","0.50","0.573","GFK","Item"
"5242045","out_of_home2","OOHReceipt_20200118_143013","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200118_143013_1.jpg","40b41922-1e70-484c-955f-09864b2fcf4c",,"021039608891","2020-01-18","14:23:00","7.20","4","7.20",,"Latte Macchiato Medium","1.80","1.000","unit","40896687","GELATELLI LATTE MACCHIATO 900 ML","GELATELLI","SPEISEEIS","latte macchiato","latte macchiato","0.67","0.723","GFK","Item"
"5242046","out_of_home2","OOHReceipt_20200116_161528","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200116_161528_1.jpg","5730a8c3-5162-484c-b954-17f3e091ffae",,"06966165654","2020-01-16","14:38:00",,"3","3.75",,"Heisse Schokolade Re C 1x","2.45","1.000","unit","4334011028507","REAL QUALITY FEINE DESSERTCREME SCHOKOLADE 1 ER","CS PL REAL QUALITY","TROCKENDESSERT","dessertcreme","dessertcreme","0.67","0.649","GFK","Item"
"5242047","out_of_home2","OOHReceipt_20200116_161528","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200116_161528_1.jpg","5730a8c3-5162-484c-b954-17f3e091ffae",,"06966165654","2020-01-16","14:38:00",,"3","3.75",,"Re Cup Pfand","1.00","1.000","unit",,,,,,,,,,"Item"
"5242048","out_of_home2","OOHReceipt_20200116_161528","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200116_161528_1.jpg","5730a8c3-5162-484c-b954-17f3e091ffae",,"06966165654","2020-01-16","14:38:00",,"3","3.75",,"Aufschlag Sojamilch 0 1x","0.30","1.000","unit","8719200040533","RAMA CREMEFINE ZUM AUFSCHLAGEN 31% 250ML FLASCHE KONDITORQUALITAET","RAMA","MILCHRAHMERZEUGNISSE","aufschlagen","aufschlagen","0.50","0.489","GFK","Item"
"5242049","out_of_home2","OOHReceipt_20200116_221404","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200116_221404_1.jpg","88666958-ccc0-4727-a177-94ac83599bc4",,,"2019-12-01","03:10:00",,"6","31.11",,"cken Wi","3.40","1.000","unit",,"GUT WEISSENH.CHICKEN#WINGS BBQ 750GR","GUT WEISSENHAUS","GEFLUEGEL TKK (****)",,"wings","1.00","0.601","GFK","Item"
"5242050","out_of_home2","OOHReceipt_20200116_221404","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200116_221404_1.jpg","88666958-ccc0-4727-a177-94ac83599bc4",,,"2019-12-01","03:10:00",,"6","31.11",,"pommes frites oro","2.99","1.000","unit","4003880005314","BOERDEGOLD POMMES FRITES NORMALSCHNITT 2500GR BEUTEL","BOERDEGOLD","TIEFKUEHLKOST (****)","frites","frites","0.67","0.719","GFK","Item"
"5242051","out_of_home2","OOHReceipt_20200116_221404","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200116_221404_1.jpg","88666958-ccc0-4727-a177-94ac83599bc4",,,"2019-12-01","03:10:00",,"6","31.11",,"1 Mayo EXTRA","0.30","1.000","unit","4009457380020"," FLEISCHSALAT,200G      MAYO-F","MAYO","FEINKOSTSALATE/-AUFSTRICHE",,"fleischsalat","0.50","0.282","GFK","Item"
"5242052","out_of_home2","OOHReceipt_20200116_221404","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200116_221404_1.jpg","88666958-ccc0-4727-a177-94ac83599bc4",,,"2019-12-01","03:10:00",,"6","31.11",,"1 Suss Sauer EXTR","0.30","1.000","unit","4001686118580","HARIBO LUSTIXX 90G BTL AUSSEN SUESS INNEN EXTRA SAUER","HARIBO","FRUCHT-/HALSGUMMI/LAKRITZ",,"lustixx","1.00","0.637","GFK","Item"
"5242053","out_of_home2","OOHReceipt_20200116_221404","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200116_221404_1.jpg","88666958-ccc0-4727-a177-94ac83599bc4",,,"2019-12-01","03:10:00",,"6","31.11",,"ASSEN TOTA","12.06","1.000","unit","3474630740327","MATRIX TOTAL RESULTS HIGH AMPLIFY VOLUMEN CONDITIONER 300ML","LOREAL FRISEUR","HAARSPUELUNGEN",,"conditioner","0.50","0.333","GFK","Item"
"5242054","out_of_home2","OOHReceipt_20200116_221404","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200116_221404_1.jpg","88666958-ccc0-4727-a177-94ac83599bc4",,,"2019-12-01","03:10:00",,"6","31.11",,"EUR","12.06","1.000","unit",,"ALDI PARMIGIANO REGGIANO 20,00EUR/KG","ALDI","HART-/ SCHNITTKAESE",,"reggiano","1.00","0.324","GFK","Item"
"5242055","out_of_home2","OOHReceipt_20200117_082712","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200117_082712_1.jpg","67c31d24-e10a-4e97-ac45-3a72f7a38dbc",,"09103718030","2020-01-14","11:50:00","1.50","1","1.50",,"Knusperstange Sobl/Speck","1.50","1.000","unit","4039057410322","BIOGOURMET KNUSPERSTANGE M KUEMMEL 100GR","BIOGOURMET","LAUGEN-/ COCKTAILGEBAECK","knusperstange","knusperstange","0.33","0.570","GFK","Item"
"5242056","out_of_home2","OOHReceipt_20200117_082531","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200117_082531_1.jpg","3add4e41-2318-4714-b765-c8b56ed6e3c8",,"09103718030","2020-01-10","15:22:00","1.90","2","1.90",,"Breze ohne Saiz","0.70","1.000","unit",,"TODAY MEN ANTI-TRANSPIRANT OHNE ALKOHOL COOL BREEZE 200ML","TODAY","DEOMITTEL",,"transpirant","0.67","0.505","GFK","Item"
"5242057","out_of_home2","OOHReceipt_20200117_082531","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200117_082531_1.jpg","3add4e41-2318-4714-b765-c8b56ed6e3c8",,"09103718030","2020-01-10","15:22:00","1.90","2","1.90",,"Käsebrezen","1.20","1.000","unit",,,,,,,,,,"Item"
"5242058","out_of_home2","OOHReceipt_20200117_140039","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200117_140039_1.jpg","228374c4-abb8-4ce0-9a47-eda8d3901dbb",,"09117940404","2020-01-17","13:24:49",,"3","16.47",,"Gutschein 312","7.49","1.000","unit","4000539719561","LINDT FROHES FEST ADVENTSKALENDER MIT GUTSCHEIN VON EDEKA 196 GR","LINDT","SAISONPRODUKTE",,"adventskalender","1.00","0.482","GFK","Item"
"5242059","out_of_home2","OOHReceipt_20200117_140039","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200117_140039_1.jpg","228374c4-abb8-4ce0-9a47-eda8d3901dbb",,"09117940404","2020-01-17","13:24:49",,"3","16.47",,"Gutschein 33g","7.49","1.000","unit","4000539719561","LINDT FROHES FEST ADVENTSKALENDER MIT GUTSCHEIN VON EDEKA 196 GR","LINDT","SAISONPRODUKTE",,"adventskalender","1.00","0.482","GFK","Item"
"5242060","out_of_home2","OOHReceipt_20200117_140039","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200117_140039_1.jpg","228374c4-abb8-4ce0-9a47-eda8d3901dbb",,"09117940404","2020-01-17","13:24:49",,"3","16.47",,"Cheeseburger","1.49","1.000","unit","4132500163025","ABBELEN RINDER CHEESEBURGER 2X140G","ABBELEN","PIKANTE SNACKS","cheeseburger","cheeseburger","1.00","0.739","GFK","Item"
"5242061","out_of_home2","OOHReceipt_20200114_090822","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200114_090822_1.jpg","42138181-d836-4ccb-83a6-ecad60098502",,"09113849474","2020-01-13","06:11:00","0.95","1","5.95",,"Stk",,"1.000","unit",,,,,,,,,,"Item"
"5242062","out_of_home2","OOHReceipt_20200114_090822","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200114_090822_1.jpg","42138181-d836-4ccb-83a6-ecad60098502",,"09113849474","2020-01-13","06:11:00","0.95","1","5.95",,"Tagesessen 5,95","5.95","1.000","unit",,,,,,,,,,"Item"
"5242063","out_of_home2","OOHReceipt_20200115_145620","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200115_145620_1.jpg","526a7fa5-fb48-49c3-b1a9-ce23d9f9ccd3",,,"2020-01-15","14:49:00","1.75","2","1.75",,"Milchbrötchen","0.75","1.000","unit",,"PL MAITRE JEAN PIERRE MILCHBROETCHEN 10ER","MAITRE JEAN PIERRE","CROISSANTS/SOFT BUNS",,"milchbroetchen","1.00","0.485","GFK","Item"
"5242064","out_of_home2","OOHReceipt_20200115_145620","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200115_145620_1.jpg","526a7fa5-fb48-49c3-b1a9-ce23d9f9ccd3",,,"2020-01-15","14:49:00","1.75","2","1.75",,"Laugenstange","1.00","1.000","unit",,"MUEHLENGOLD LAUGENSTANGE 3 STUECK","MUEHLENGOLD","BACKWAREN FRISCHWARE","laugenstange","laugenstange","1.00","0.743","GFK","Item"
"5242065","out_of_home2","OOHReceipt_20200118_125340","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200118_125340_1.jpg","3849164e-4a4a-4354-bab7-94c1c8a3cd49",,"04022758007","2020-01-18","10:09:00","3.78","4","3.78",,"Bio-Kernige","0.77","1.000","unit","4000540000658","KOELLN KERNIGE BIO HAFERFLOCKEN 500 G BEUTEL","KOELLN","GETREIDEFLOCKEN",,"haferflocken","1.00","0.473","GFK","Item"
"5242066","out_of_home2","OOHReceipt_20200118_125340","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200118_125340_1.jpg","3849164e-4a4a-4354-bab7-94c1c8a3cd49",,"04022758007","2020-01-18","10:09:00","3.78","4","3.78",,"Bio-Groenauer","0.69","1.000","unit","4018225971117","GIMPERLEIN BIO RADIESCHENKRESSE 1ST","GIMPERLEIN","GEMUESE FRISCHWARE",,"radieschenkresse","0.50","0.319","GFK","Item"
"5242067","out_of_home2","OOHReceipt_20200118_125340","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200118_125340_1.jpg","3849164e-4a4a-4354-bab7-94c1c8a3cd49",,"04022758007","2020-01-18","10:09:00","3.78","4","3.78",,"Bio-Vollkorn KB","0.82","1.000","unit","4335896759890","K BIO WEIZEN VOLLKORNMEHL 1 KG TYPE 550","K-BIO","GETREIDEMEHL",,"vollkornmehl","1.00","0.765","GFK","Item"
"5242068","out_of_home2","OOHReceipt_20200118_125340","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200118_125340_1.jpg","3849164e-4a4a-4354-bab7-94c1c8a3cd49",,"04022758007","2020-01-18","10:09:00","3.78","4","3.78",,"Laugenecke","1.50","1.000","unit",,,,,,,,,,"Item"
"5242069","out_of_home2","OOHReceipt_20200117_082226","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200117_082226_1.jpg","88577455-5f87-4434-92e4-f4893f5ec24e",,"09103718030","2020-01-11","08:38:00","8.40","2","8.40",,"Schrippen","0.35","12.000","unit","4012586103910","ERZGEBIRGISCHW BW SCHRIPPEN 5ER","ERZGEBIRGISCHE BACKWAREN","BACKWAREN FRISCHWARE",,,"1.00","0.369","GFK","Item"
"5242070","out_of_home2","OOHReceipt_20200117_082226","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200117_082226_1.jpg","88577455-5f87-4434-92e4-f4893f5ec24e",,"09103718030","2020-01-11","08:38:00","8.40","2","8.40",,"Breze ohne Salz","0.70","6.000","unit","4250085773115","GREEN REISWAFFELN OHNE SALZ 100GR","GREEN","KNUSPERREISSCHEIBEN",,"reiswaffeln","0.67","0.488","GFK","Item"
"5242071","out_of_home2","OOHReceipt_20200119_180000","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200119_180000_1.jpg","3978af62-0dc2-4fa2-b3f6-c2c4c6512d84",,"00489900225","2019-07-13","16:56:00",,"1","4.90",,"SPRITZ","4.90","1.000","unit","8710291003919","GROOTENDORST JAM-SPRITZ 200G","GROOTENDORST","SUESSGEBAECK","jam-spritz","jam-spritz","1.00","0.580","GFK","Item"
"5242072","out_of_home2","OOHReceipt_20200117_081029","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200117_081029_1.jpg","ddb0ec61-9ea5-4042-ab0d-008af3faa4ee",,"091379742930","2019-10-10","15:57:00","26.28","1","26.28","000003","OMY Super","26.28","1.000","unit","0009531112817","PAUL MITCHELL SMOOTHING SUPER SKINNY DAILY TREATMENT MACHT GESCHMEIDIG UND GLATT 300ML","PAUL MITCHELL FRISEUR","HAARKUREN / HAARMASKEN",,"smoothing","0.50","0.356","GFK","Item"
"5242073","out_of_home2","OOHReceipt_20200117_151851","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200117_151851_1.jpg","e0b7de3c-9820-47c8-9acd-4a7ddc156c76",,"0911330477","2020-01-17","06:59:00","2.40","1","2.40",,"XL Laugenstange/Salz","0.80","3.000","unit","69018770","BOFROST LAUGENSTANGEN 10 ST + 20 GR SALZ 1020 GR","BOFROST","TIEFKUEHLKOST (****)","laugenstangen","laugenstangen","0.67","0.614","GFK","Item"
"5242074","out_of_home2","OOHReceipt_20200116_090417","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200116_090417_1.jpg","385f0147-6b83-433d-967d-53bd100ae1c6",,"09118159878","2020-01-15","12:02:00","3.20","1","3.20",,"Spezialfladen","3.20","1.000","unit",,,,,,,,,,"Item"
